|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.783 ± 0.007 | 0.841 ± 0.004 | 0.822 ± 0.005      | 0.821 ± 0.006 | 0.819 ± 0.005 | 0.819 ± 0.005 |
| (0.1, 'Cox Simple')  | 0.759 ± 0.009 | 0.829 ± 0.015 | 0.813 ± 0.005      | 0.811 ± 0.009 | 0.806 ± 0.008 | 0.808 ± 0.006 |
| (0.1, 'Cox Vanilla') | 0.816 ± 0.005 | 0.526 ± 0.030 | 0.835 ± 0.009      | 0.832 ± 0.005 | 0.785 ± 0.087 | 0.762 ± 0.128 |
| (0.1, 'RSF')         | 0.839 ± 0.009 | 0.813 ± 0.008 | 0.846 ± 0.009      | 0.845 ± 0.009 | 0.844 ± 0.009 | 0.844 ± 0.010 |
| (0.3, 'Cox')         | 0.750 ± 0.009 | 0.823 ± 0.005 | 0.810 ± 0.005      | 0.805 ± 0.005 | 0.802 ± 0.006 | 0.801 ± 0.006 |
| (0.3, 'Cox Simple')  | 0.728 ± 0.011 | 0.820 ± 0.007 | 0.789 ± 0.015      | 0.790 ± 0.012 | 0.792 ± 0.007 | 0.788 ± 0.012 |
| (0.3, 'Cox Vanilla') | 0.766 ± 0.018 | 0.595 ± 0.082 | 0.817 ± 0.009      | 0.787 ± 0.043 | 0.741 ± 0.121 | 0.801 ± 0.011 |
| (0.3, 'RSF')         | 0.822 ± 0.011 | 0.797 ± 0.009 | 0.835 ± 0.010      | 0.828 ± 0.009 | 0.829 ± 0.009 | 0.826 ± 0.010 |
| (0.5, 'Cox')         | 0.724 ± 0.012 | 0.805 ± 0.006 | 0.795 ± 0.007      | 0.787 ± 0.006 | 0.782 ± 0.007 | 0.780 ± 0.007 |
| (0.5, 'Cox Simple')  | 0.687 ± 0.012 | 0.804 ± 0.006 | 0.786 ± 0.010      | 0.781 ± 0.011 | 0.769 ± 0.015 | 0.766 ± 0.013 |
| (0.5, 'Cox Vanilla') | 0.736 ± 0.019 | 0.555 ± 0.056 | 0.797 ± 0.009      | 0.793 ± 0.010 | 0.777 ± 0.011 | 0.753 ± 0.046 |
| (0.5, 'RSF')         | 0.795 ± 0.010 | 0.782 ± 0.007 | 0.820 ± 0.010      | 0.811 ± 0.011 | 0.808 ± 0.011 | 0.806 ± 0.011 |
| (0.7, 'Cox')         | 0.698 ± 0.009 | 0.773 ± 0.006 | 0.753 ± 0.007      | 0.738 ± 0.005 | 0.747 ± 0.008 | 0.745 ± 0.008 |
| (0.7, 'Cox Simple')  | 0.658 ± 0.021 | 0.770 ± 0.008 | 0.741 ± 0.016      | 0.727 ± 0.010 | 0.736 ± 0.006 | 0.735 ± 0.009 |
| (0.7, 'Cox Vanilla') | 0.684 ± 0.033 | 0.542 ± 0.084 | 0.751 ± 0.012      | 0.725 ± 0.011 | 0.720 ± 0.045 | 0.698 ± 0.088 |
| (0.7, 'RSF')         | 0.748 ± 0.009 | 0.748 ± 0.012 | 0.784 ± 0.013      | 0.762 ± 0.015 | 0.761 ± 0.009 | 0.756 ± 0.012 |
| (0.9, 'Cox')         | 0.632 ± 0.012 | 0.703 ± 0.007 | 0.686 ± 0.007      | 0.655 ± 0.008 | 0.687 ± 0.006 | 0.676 ± 0.005 |
| (0.9, 'Cox Simple')  | 0.603 ± 0.017 | 0.693 ± 0.008 | 0.666 ± 0.017      | 0.630 ± 0.017 | 0.670 ± 0.014 | 0.663 ± 0.008 |
| (0.9, 'Cox Vanilla') | 0.617 ± 0.010 | 0.517 ± 0.017 | 0.642 ± 0.037      | 0.637 ± 0.014 | 0.670 ± 0.005 | 0.653 ± 0.006 |
| (0.9, 'RSF')         | 0.657 ± 0.013 | 0.660 ± 0.022 | 0.683 ± 0.006      | 0.645 ± 0.008 | 0.665 ± 0.010 | 0.659 ± 0.008 |
|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.786 ± 0.004 | 0.959 ± 0.001 | 0.824 ± 0.002      | 0.823 ± 0.001 | 0.820 ± 0.001 | 0.820 ± 0.001 |
| (0.1, 'Cox Simple')  | 0.766 ± 0.005 | 0.961 ± 0.001 | 0.820 ± 0.008      | 0.818 ± 0.007 | 0.813 ± 0.004 | 0.814 ± 0.005 |
| (0.1, 'Cox Vanilla') | 0.843 ± 0.007 | 0.963 ± 0.001 | 0.847 ± 0.004      | 0.845 ± 0.007 | 0.798 ± 0.092 | 0.775 ± 0.134 |
| (0.1, 'RSF')         | 0.924 ± 0.001 | 0.980 ± 0.000 | 0.923 ± 0.001      | 0.920 ± 0.001 | 0.922 ± 0.001 | 0.917 ± 0.001 |
| (0.3, 'Cox')         | 0.752 ± 0.003 | 0.956 ± 0.002 | 0.812 ± 0.003      | 0.805 ± 0.002 | 0.803 ± 0.002 | 0.802 ± 0.002 |
| (0.3, 'Cox Simple')  | 0.732 ± 0.007 | 0.956 ± 0.003 | 0.790 ± 0.014      | 0.793 ± 0.009 | 0.796 ± 0.004 | 0.789 ± 0.006 |
| (0.3, 'Cox Vanilla') | 0.806 ± 0.030 | 0.958 ± 0.003 | 0.828 ± 0.008      | 0.796 ± 0.043 | 0.750 ± 0.125 | 0.815 ± 0.013 |
| (0.3, 'RSF')         | 0.917 ± 0.002 | 0.980 ± 0.000 | 0.927 ± 0.002      | 0.922 ± 0.002 | 0.917 ± 0.002 | 0.905 ± 0.002 |
| (0.5, 'Cox')         | 0.728 ± 0.004 | 0.955 ± 0.001 | 0.791 ± 0.002      | 0.786 ± 0.001 | 0.781 ± 0.001 | 0.779 ± 0.003 |
| (0.5, 'Cox Simple')  | 0.698 ± 0.011 | 0.956 ± 0.001 | 0.785 ± 0.005      | 0.780 ± 0.003 | 0.769 ± 0.007 | 0.768 ± 0.005 |
| (0.5, 'Cox Vanilla') | 0.804 ± 0.037 | 0.959 ± 0.002 | 0.805 ± 0.009      | 0.803 ± 0.010 | 0.787 ± 0.014 | 0.759 ± 0.044 |
| (0.5, 'RSF')         | 0.898 ± 0.003 | 0.981 ± 0.000 | 0.928 ± 0.001      | 0.917 ± 0.002 | 0.903 ± 0.003 | 0.881 ± 0.003 |
| (0.7, 'Cox')         | 0.703 ± 0.002 | 0.954 ± 0.002 | 0.755 ± 0.002      | 0.745 ± 0.003 | 0.753 ± 0.002 | 0.752 ± 0.002 |
| (0.7, 'Cox Simple')  | 0.662 ± 0.015 | 0.955 ± 0.002 | 0.742 ± 0.012      | 0.729 ± 0.018 | 0.741 ± 0.004 | 0.742 ± 0.005 |
| (0.7, 'Cox Vanilla') | 0.750 ± 0.049 | 0.955 ± 0.002 | 0.762 ± 0.021      | 0.744 ± 0.023 | 0.732 ± 0.052 | 0.709 ± 0.095 |
| (0.7, 'RSF')         | 0.853 ± 0.004 | 0.982 ± 0.000 | 0.927 ± 0.002      | 0.919 ± 0.004 | 0.861 ± 0.005 | 0.833 ± 0.003 |
| (0.9, 'Cox')         | 0.645 ± 0.008 | 0.952 ± 0.001 | 0.691 ± 0.005      | 0.663 ± 0.005 | 0.693 ± 0.004 | 0.687 ± 0.002 |
| (0.9, 'Cox Simple')  | 0.611 ± 0.011 | 0.954 ± 0.001 | 0.672 ± 0.010      | 0.637 ± 0.020 | 0.673 ± 0.012 | 0.671 ± 0.001 |
| (0.9, 'Cox Vanilla') | 0.682 ± 0.017 | 0.954 ± 0.002 | 0.659 ± 0.044      | 0.678 ± 0.009 | 0.690 ± 0.014 | 0.675 ± 0.009 |
| (0.9, 'RSF')         | 0.762 ± 0.005 | 0.983 ± 0.001 | 0.888 ± 0.011      | 0.917 ± 0.005 | 0.780 ± 0.004 | 0.744 ± 0.003 |

=== NaN Ratio: 0.1 ===

-- Cox --
            constant | Train: 0.786 ± 0.004 | Test: 0.783 ± 0.007
    imputer_bayesian | Train: 0.672 ± 0.010 | Test: 0.666 ± 0.017
                 knn | Train: 0.637 ± 0.020 | Test: 0.630 ± 0.017
                mean | Train: 0.673 ± 0.012 | Test: 0.670 ± 0.014
              median | Train: 0.671 ± 0.001 | Test: 0.663 ± 0.008

-- Cox Vanilla --
            constant | Train: 0.682 ± 0.017 | Test: 0.617 ± 0.010
          embeddings | Train: 0.954 ± 0.002 | Test: 0.517 ± 0.017
    imputer_bayesian | Train: 0.659 ± 0.044 | Test: 0.642 ± 0.037
                 knn | Train: 0.678 ± 0.009 | Test: 0.637 ± 0.014
                mean | Train: 0.690 ± 0.014 | Test: 0.670 ± 0.005
              median | Train: 0.675 ± 0.009 | Test: 0.653 ± 0.006

-- RSF --
            constant | Train: 0.762 ± 0.005 | Test: 0.657 ± 0.013
          embeddings | Train: 0.983 ± 0.001 | Test: 0.660 ± 0.022
    imputer_bayesian | Train: 0.888 ± 0.011 | Test: 0.683 ± 0.006
                 knn | Train: 0.917 ± 0.005 | Test: 0.645 ± 0.008
                mean | Train: 0.780 ± 0.004 | Test: 0.665 ± 0.010
              median | Train: 0.744 ± 0.003 | Test: 0.659 ± 0.008
